img_path,label
dataset/Human Faces Dataset\Real Images\004485.jpg,0
dataset/Human Faces Dataset\Real Images\004486.jpg,0
dataset/Human Faces Dataset\Real Images\004487.jpg,0
dataset/Human Faces Dataset\Real Images\004488.jpg,0
dataset/Human Faces Dataset\Real Images\004489.jpg,0
dataset/Human Faces Dataset\Real Images\004490.jpg,0
dataset/Human Faces Dataset\Real Images\004491.jpg,0
dataset/Human Faces Dataset\Real Images\004492.jpg,0
dataset/Human Faces Dataset\Real Images\004493.jpg,0
dataset/Human Faces Dataset\Real Images\004494.jpg,0
dataset/Human Faces Dataset\Real Images\004495.jpg,0
dataset/Human Faces Dataset\Real Images\004496.jpg,0
dataset/Human Faces Dataset\Real Images\004497.jpg,0
dataset/Human Faces Dataset\Real Images\004498.jpg,0
dataset/Human Faces Dataset\Real Images\004499.jpg,0
dataset/Human Faces Dataset\Real Images\004500.jpg,0
dataset/Human Faces Dataset\Real Images\004501.jpg,0
dataset/Human Faces Dataset\Real Images\004502.jpg,0
dataset/Human Faces Dataset\Real Images\004503.jpg,0
dataset/Human Faces Dataset\Real Images\004504.jpg,0
dataset/Human Faces Dataset\Real Images\004505.jpg,0
dataset/Human Faces Dataset\Real Images\004506.jpg,0
dataset/Human Faces Dataset\Real Images\004507.jpg,0
dataset/Human Faces Dataset\Real Images\004508.jpg,0
dataset/Human Faces Dataset\Real Images\004509.jpg,0
dataset/Human Faces Dataset\Real Images\004510.jpg,0
dataset/Human Faces Dataset\Real Images\004511.jpg,0
dataset/Human Faces Dataset\Real Images\004512.jpg,0
dataset/Human Faces Dataset\Real Images\004513.jpg,0
dataset/Human Faces Dataset\Real Images\004514.jpg,0
dataset/Human Faces Dataset\Real Images\004515.jpg,0
dataset/Human Faces Dataset\Real Images\004516.jpg,0
dataset/Human Faces Dataset\Real Images\004517.jpg,0
dataset/Human Faces Dataset\Real Images\004518.jpg,0
dataset/Human Faces Dataset\Real Images\004519.jpg,0
dataset/Human Faces Dataset\Real Images\004520.jpg,0
dataset/Human Faces Dataset\Real Images\004521.jpg,0
dataset/Human Faces Dataset\Real Images\004522.jpg,0
dataset/Human Faces Dataset\Real Images\004523.jpg,0
dataset/Human Faces Dataset\Real Images\004524.jpg,0
dataset/Human Faces Dataset\Real Images\004525.jpg,0
dataset/Human Faces Dataset\Real Images\004526.jpg,0
dataset/Human Faces Dataset\Real Images\004527.jpg,0
dataset/Human Faces Dataset\Real Images\004528.jpg,0
dataset/Human Faces Dataset\Real Images\004529.jpg,0
dataset/Human Faces Dataset\Real Images\004530.jpg,0
dataset/Human Faces Dataset\Real Images\004531.jpg,0
dataset/Human Faces Dataset\Real Images\004532.jpg,0
dataset/Human Faces Dataset\Real Images\004533.jpg,0
dataset/Human Faces Dataset\Real Images\004534.jpg,0
dataset/Human Faces Dataset\Real Images\004535.jpg,0
dataset/Human Faces Dataset\Real Images\004536.jpg,0
dataset/Human Faces Dataset\Real Images\004537.jpg,0
dataset/Human Faces Dataset\Real Images\004538.jpg,0
dataset/Human Faces Dataset\Real Images\004539.jpg,0
dataset/Human Faces Dataset\Real Images\004540.jpg,0
dataset/Human Faces Dataset\Real Images\004541.jpg,0
dataset/Human Faces Dataset\Real Images\004542.jpg,0
dataset/Human Faces Dataset\Real Images\004543.jpg,0
dataset/Human Faces Dataset\Real Images\004544.jpg,0
dataset/Human Faces Dataset\Real Images\004545.jpg,0
dataset/Human Faces Dataset\Real Images\004546.jpg,0
dataset/Human Faces Dataset\Real Images\004547.jpg,0
dataset/Human Faces Dataset\Real Images\004548.jpg,0
dataset/Human Faces Dataset\Real Images\004549.jpg,0
dataset/Human Faces Dataset\Real Images\004550.jpg,0
dataset/Human Faces Dataset\Real Images\004551.jpg,0
dataset/Human Faces Dataset\Real Images\004552.jpg,0
dataset/Human Faces Dataset\Real Images\004553.jpg,0
dataset/Human Faces Dataset\Real Images\004554.jpg,0
dataset/Human Faces Dataset\Real Images\004555.jpg,0
dataset/Human Faces Dataset\Real Images\004556.jpg,0
dataset/Human Faces Dataset\Real Images\004557.jpg,0
dataset/Human Faces Dataset\Real Images\004558.jpg,0
dataset/Human Faces Dataset\Real Images\004559.jpg,0
dataset/Human Faces Dataset\Real Images\004560.jpg,0
dataset/Human Faces Dataset\Real Images\004561.jpg,0
dataset/Human Faces Dataset\Real Images\004562.jpg,0
dataset/Human Faces Dataset\Real Images\004563.jpg,0
dataset/Human Faces Dataset\Real Images\004564.jpg,0
dataset/Human Faces Dataset\Real Images\004565.jpg,0
dataset/Human Faces Dataset\Real Images\004566.jpg,0
dataset/Human Faces Dataset\Real Images\004567.jpg,0
dataset/Human Faces Dataset\Real Images\004568.jpg,0
dataset/Human Faces Dataset\Real Images\004569.jpg,0
dataset/Human Faces Dataset\Real Images\004570.jpg,0
dataset/Human Faces Dataset\Real Images\004571.jpg,0
dataset/Human Faces Dataset\Real Images\004572.jpg,0
dataset/Human Faces Dataset\Real Images\004573.jpg,0
dataset/Human Faces Dataset\Real Images\004574.jpg,0
dataset/Human Faces Dataset\Real Images\004575.jpg,0
dataset/Human Faces Dataset\Real Images\004576.jpg,0
dataset/Human Faces Dataset\Real Images\004577.jpg,0
dataset/Human Faces Dataset\Real Images\004578.jpg,0
dataset/Human Faces Dataset\Real Images\004579.jpg,0
dataset/Human Faces Dataset\Real Images\004580.jpg,0
dataset/Human Faces Dataset\Real Images\004581.jpg,0
dataset/Human Faces Dataset\Real Images\004582.jpg,0
dataset/Human Faces Dataset\Real Images\004583.jpg,0
dataset/Human Faces Dataset\Real Images\004584.jpg,0
dataset/Human Faces Dataset\Real Images\004585.jpg,0
dataset/Human Faces Dataset\Real Images\004586.jpg,0
dataset/Human Faces Dataset\Real Images\004587.jpg,0
dataset/Human Faces Dataset\Real Images\004588.jpg,0
dataset/Human Faces Dataset\Real Images\004589.jpg,0
dataset/Human Faces Dataset\Real Images\004590.jpg,0
dataset/Human Faces Dataset\Real Images\004591.jpg,0
dataset/Human Faces Dataset\Real Images\004592.jpg,0
dataset/Human Faces Dataset\Real Images\004593.jpg,0
dataset/Human Faces Dataset\Real Images\004594.jpg,0
dataset/Human Faces Dataset\Real Images\004595.jpg,0
dataset/Human Faces Dataset\Real Images\004596.jpg,0
dataset/Human Faces Dataset\Real Images\004597.jpg,0
dataset/Human Faces Dataset\Real Images\004598.jpg,0
dataset/Human Faces Dataset\Real Images\004599.jpg,0
dataset/Human Faces Dataset\Real Images\004600.jpg,0
dataset/Human Faces Dataset\Real Images\004601.jpg,0
dataset/Human Faces Dataset\Real Images\004602.jpg,0
dataset/Human Faces Dataset\Real Images\004603.jpg,0
dataset/Human Faces Dataset\Real Images\004604.jpg,0
dataset/Human Faces Dataset\Real Images\004605.jpg,0
dataset/Human Faces Dataset\Real Images\004606.jpg,0
dataset/Human Faces Dataset\Real Images\004607.jpg,0
dataset/Human Faces Dataset\Real Images\004608.jpg,0
dataset/Human Faces Dataset\Real Images\004609.jpg,0
dataset/Human Faces Dataset\Real Images\004610.jpg,0
dataset/Human Faces Dataset\Real Images\004611.jpg,0
dataset/Human Faces Dataset\Real Images\004612.jpg,0
dataset/Human Faces Dataset\Real Images\004613.jpg,0
dataset/Human Faces Dataset\Real Images\004614.jpg,0
dataset/Human Faces Dataset\Real Images\004615.jpg,0
dataset/Human Faces Dataset\Real Images\004616.jpg,0
dataset/Human Faces Dataset\Real Images\004617.jpg,0
dataset/Human Faces Dataset\Real Images\004618.jpg,0
dataset/Human Faces Dataset\Real Images\004619.jpg,0
dataset/Human Faces Dataset\Real Images\004620.jpg,0
dataset/Human Faces Dataset\Real Images\004621.jpg,0
dataset/Human Faces Dataset\Real Images\004622.jpg,0
dataset/Human Faces Dataset\Real Images\004623.jpg,0
dataset/Human Faces Dataset\Real Images\004624.jpg,0
dataset/Human Faces Dataset\Real Images\004625.jpg,0
dataset/Human Faces Dataset\Real Images\004626.jpg,0
dataset/Human Faces Dataset\Real Images\004627.jpg,0
dataset/Human Faces Dataset\Real Images\004628.jpg,0
dataset/Human Faces Dataset\Real Images\004629.jpg,0
dataset/Human Faces Dataset\Real Images\004630.jpg,0
dataset/Human Faces Dataset\Real Images\004631.jpg,0
dataset/Human Faces Dataset\Real Images\004632.jpg,0
dataset/Human Faces Dataset\Real Images\004633.jpg,0
dataset/Human Faces Dataset\Real Images\004634.jpg,0
dataset/Human Faces Dataset\Real Images\004635.jpg,0
dataset/Human Faces Dataset\Real Images\004636.jpg,0
dataset/Human Faces Dataset\Real Images\004637.jpg,0
dataset/Human Faces Dataset\Real Images\004638.jpg,0
dataset/Human Faces Dataset\Real Images\004639.jpg,0
dataset/Human Faces Dataset\Real Images\004640.jpg,0
dataset/Human Faces Dataset\Real Images\004641.jpg,0
dataset/Human Faces Dataset\Real Images\004642.jpg,0
dataset/Human Faces Dataset\Real Images\004643.jpg,0
dataset/Human Faces Dataset\Real Images\004644.jpg,0
dataset/Human Faces Dataset\Real Images\004645.jpg,0
dataset/Human Faces Dataset\Real Images\004646.jpg,0
dataset/Human Faces Dataset\Real Images\004647.jpg,0
dataset/Human Faces Dataset\Real Images\004648.jpg,0
dataset/Human Faces Dataset\Real Images\004649.jpg,0
dataset/Human Faces Dataset\Real Images\004650.jpg,0
dataset/Human Faces Dataset\Real Images\004651.jpg,0
dataset/Human Faces Dataset\Real Images\004652.jpg,0
dataset/Human Faces Dataset\Real Images\004653.jpg,0
dataset/Human Faces Dataset\Real Images\004654.jpg,0
dataset/Human Faces Dataset\Real Images\004655.jpg,0
dataset/Human Faces Dataset\Real Images\004656.jpg,0
dataset/Human Faces Dataset\Real Images\004657.jpg,0
dataset/Human Faces Dataset\Real Images\004658.jpg,0
dataset/Human Faces Dataset\Real Images\004659.jpg,0
dataset/Human Faces Dataset\Real Images\004660.jpg,0
dataset/Human Faces Dataset\Real Images\004661.jpg,0
dataset/Human Faces Dataset\Real Images\004662.jpg,0
dataset/Human Faces Dataset\Real Images\004663.jpg,0
dataset/Human Faces Dataset\Real Images\004664.jpg,0
dataset/Human Faces Dataset\Real Images\004665.jpg,0
dataset/Human Faces Dataset\Real Images\004666.jpg,0
dataset/Human Faces Dataset\Real Images\004667.jpg,0
dataset/Human Faces Dataset\Real Images\004668.jpg,0
dataset/Human Faces Dataset\Real Images\004669.jpg,0
dataset/Human Faces Dataset\Real Images\004670.jpg,0
dataset/Human Faces Dataset\Real Images\004671.jpg,0
dataset/Human Faces Dataset\Real Images\004672.jpg,0
dataset/Human Faces Dataset\Real Images\004673.jpg,0
dataset/Human Faces Dataset\Real Images\004674.jpg,0
dataset/Human Faces Dataset\Real Images\004675.jpg,0
dataset/Human Faces Dataset\Real Images\004676.jpg,0
dataset/Human Faces Dataset\Real Images\004677.jpg,0
dataset/Human Faces Dataset\Real Images\004678.jpg,0
dataset/Human Faces Dataset\Real Images\004679.jpg,0
dataset/Human Faces Dataset\Real Images\004680.jpg,0
dataset/Human Faces Dataset\Real Images\004681.jpg,0
dataset/Human Faces Dataset\Real Images\004682.jpg,0
dataset/Human Faces Dataset\Real Images\004683.jpg,0
dataset/Human Faces Dataset\Real Images\004684.jpg,0
dataset/Human Faces Dataset\Real Images\004685.jpg,0
dataset/Human Faces Dataset\Real Images\004686.jpg,0
dataset/Human Faces Dataset\Real Images\004687.jpg,0
dataset/Human Faces Dataset\Real Images\004688.jpg,0
dataset/Human Faces Dataset\Real Images\004689.jpg,0
dataset/Human Faces Dataset\Real Images\004690.jpg,0
dataset/Human Faces Dataset\Real Images\004691.jpg,0
dataset/Human Faces Dataset\Real Images\004692.jpg,0
dataset/Human Faces Dataset\Real Images\004693.jpg,0
dataset/Human Faces Dataset\Real Images\004694.jpg,0
dataset/Human Faces Dataset\Real Images\004695.jpg,0
dataset/Human Faces Dataset\Real Images\004696.jpg,0
dataset/Human Faces Dataset\Real Images\004697.jpg,0
dataset/Human Faces Dataset\Real Images\004698.jpg,0
dataset/Human Faces Dataset\Real Images\004699.jpg,0
dataset/Human Faces Dataset\Real Images\004700.jpg,0
dataset/Human Faces Dataset\Real Images\004701.jpg,0
dataset/Human Faces Dataset\Real Images\004702.jpg,0
dataset/Human Faces Dataset\Real Images\004703.jpg,0
dataset/Human Faces Dataset\Real Images\004704.jpg,0
dataset/Human Faces Dataset\Real Images\004705.jpg,0
dataset/Human Faces Dataset\Real Images\004706.jpg,0
dataset/Human Faces Dataset\Real Images\004707.jpg,0
dataset/Human Faces Dataset\Real Images\004708.jpg,0
dataset/Human Faces Dataset\Real Images\004709.jpg,0
dataset/Human Faces Dataset\Real Images\004710.jpg,0
dataset/Human Faces Dataset\Real Images\004711.jpg,0
dataset/Human Faces Dataset\Real Images\004712.jpg,0
dataset/Human Faces Dataset\Real Images\004713.jpg,0
dataset/Human Faces Dataset\Real Images\004714.jpg,0
dataset/Human Faces Dataset\Real Images\004715.jpg,0
dataset/Human Faces Dataset\Real Images\004716.jpg,0
dataset/Human Faces Dataset\Real Images\004717.jpg,0
dataset/Human Faces Dataset\Real Images\004718.jpg,0
dataset/Human Faces Dataset\Real Images\004719.jpg,0
dataset/Human Faces Dataset\Real Images\004720.jpg,0
dataset/Human Faces Dataset\Real Images\004721.jpg,0
dataset/Human Faces Dataset\Real Images\004722.jpg,0
dataset/Human Faces Dataset\Real Images\004723.jpg,0
dataset/Human Faces Dataset\Real Images\004724.jpg,0
dataset/Human Faces Dataset\Real Images\004725.jpg,0
dataset/Human Faces Dataset\Real Images\004726.jpg,0
dataset/Human Faces Dataset\Real Images\004727.jpg,0
dataset/Human Faces Dataset\Real Images\004728.jpg,0
dataset/Human Faces Dataset\Real Images\004729.jpg,0
dataset/Human Faces Dataset\Real Images\004730.jpg,0
dataset/Human Faces Dataset\Real Images\004731.jpg,0
dataset/Human Faces Dataset\Real Images\004732.jpg,0
dataset/Human Faces Dataset\Real Images\004733.jpg,0
dataset/Human Faces Dataset\Real Images\004734.jpg,0
dataset/Human Faces Dataset\Real Images\004735.jpg,0
dataset/Human Faces Dataset\Real Images\004736.jpg,0
dataset/Human Faces Dataset\Real Images\004737.jpg,0
dataset/Human Faces Dataset\Real Images\004738.jpg,0
dataset/Human Faces Dataset\Real Images\004739.jpg,0
dataset/Human Faces Dataset\Real Images\004740.jpg,0
dataset/Human Faces Dataset\Real Images\004741.jpg,0
dataset/Human Faces Dataset\Real Images\004742.jpg,0
dataset/Human Faces Dataset\Real Images\004743.jpg,0
dataset/Human Faces Dataset\Real Images\004744.jpg,0
dataset/Human Faces Dataset\Real Images\004745.jpg,0
dataset/Human Faces Dataset\Real Images\004746.jpg,0
dataset/Human Faces Dataset\Real Images\004747.jpg,0
dataset/Human Faces Dataset\Real Images\004748.jpg,0
dataset/Human Faces Dataset\Real Images\004749.jpg,0
dataset/Human Faces Dataset\Real Images\004750.jpg,0
dataset/Human Faces Dataset\Real Images\004751.jpg,0
dataset/Human Faces Dataset\Real Images\004752.jpg,0
dataset/Human Faces Dataset\Real Images\004753.jpg,0
dataset/Human Faces Dataset\Real Images\004754.jpg,0
dataset/Human Faces Dataset\Real Images\004755.jpg,0
dataset/Human Faces Dataset\Real Images\004756.jpg,0
dataset/Human Faces Dataset\Real Images\004757.jpg,0
dataset/Human Faces Dataset\Real Images\004758.jpg,0
dataset/Human Faces Dataset\Real Images\004759.jpg,0
dataset/Human Faces Dataset\Real Images\004760.jpg,0
dataset/Human Faces Dataset\Real Images\004761.jpg,0
dataset/Human Faces Dataset\Real Images\004762.jpg,0
dataset/Human Faces Dataset\Real Images\004763.jpg,0
dataset/Human Faces Dataset\Real Images\004764.jpg,0
dataset/Human Faces Dataset\Real Images\004765.jpg,0
dataset/Human Faces Dataset\Real Images\004766.jpg,0
dataset/Human Faces Dataset\Real Images\004767.jpg,0
dataset/Human Faces Dataset\Real Images\004768.jpg,0
dataset/Human Faces Dataset\Real Images\004769.jpg,0
dataset/Human Faces Dataset\Real Images\004770.jpg,0
dataset/Human Faces Dataset\Real Images\004771.jpg,0
dataset/Human Faces Dataset\Real Images\004772.jpg,0
dataset/Human Faces Dataset\Real Images\004773.jpg,0
dataset/Human Faces Dataset\Real Images\004774.jpg,0
dataset/Human Faces Dataset\Real Images\004775.jpg,0
dataset/Human Faces Dataset\Real Images\004776.jpg,0
dataset/Human Faces Dataset\Real Images\004777.jpg,0
dataset/Human Faces Dataset\Real Images\004778.jpg,0
dataset/Human Faces Dataset\Real Images\004779.jpg,0
dataset/Human Faces Dataset\Real Images\004780.jpg,0
dataset/Human Faces Dataset\Real Images\004781.jpg,0
dataset/Human Faces Dataset\Real Images\004782.jpg,0
dataset/Human Faces Dataset\Real Images\004783.jpg,0
dataset/Human Faces Dataset\Real Images\004784.jpg,0
dataset/Human Faces Dataset\Real Images\004785.jpg,0
dataset/Human Faces Dataset\Real Images\004786.jpg,0
dataset/Human Faces Dataset\Real Images\004787.jpg,0
dataset/Human Faces Dataset\Real Images\004788.jpg,0
dataset/Human Faces Dataset\Real Images\004789.jpg,0
dataset/Human Faces Dataset\Real Images\004790.jpg,0
dataset/Human Faces Dataset\Real Images\004791.jpg,0
dataset/Human Faces Dataset\Real Images\004792.jpg,0
dataset/Human Faces Dataset\Real Images\004793.jpg,0
dataset/Human Faces Dataset\Real Images\004794.jpg,0
dataset/Human Faces Dataset\Real Images\004795.jpg,0
dataset/Human Faces Dataset\Real Images\004796.jpg,0
dataset/Human Faces Dataset\Real Images\004797.jpg,0
dataset/Human Faces Dataset\Real Images\004798.jpg,0
dataset/Human Faces Dataset\Real Images\004799.jpg,0
dataset/Human Faces Dataset\Real Images\004800.jpg,0
dataset/Human Faces Dataset\Real Images\004801.jpg,0
dataset/Human Faces Dataset\Real Images\004802.jpg,0
dataset/Human Faces Dataset\Real Images\004803.jpg,0
dataset/Human Faces Dataset\Real Images\004804.jpg,0
dataset/Human Faces Dataset\Real Images\004805.jpg,0
dataset/Human Faces Dataset\Real Images\004806.jpg,0
dataset/Human Faces Dataset\Real Images\004807.jpg,0
dataset/Human Faces Dataset\Real Images\004808.jpg,0
dataset/Human Faces Dataset\Real Images\004809.jpg,0
dataset/Human Faces Dataset\Real Images\004810.jpg,0
dataset/Human Faces Dataset\Real Images\004811.jpg,0
dataset/Human Faces Dataset\Real Images\004812.jpg,0
dataset/Human Faces Dataset\Real Images\004813.jpg,0
dataset/Human Faces Dataset\Real Images\004814.jpg,0
dataset/Human Faces Dataset\Real Images\004815.jpg,0
dataset/Human Faces Dataset\Real Images\004816.jpg,0
dataset/Human Faces Dataset\Real Images\004817.jpg,0
dataset/Human Faces Dataset\Real Images\004818.jpg,0
dataset/Human Faces Dataset\Real Images\004819.jpg,0
